seqName	alignmentAssignedSegment	diamondAssignedSegment	total_length	weighted_identity_sum	n_hits	composite_score
LOC_000S5J7.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S5M1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5NZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5PX.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S5QV.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000S5RT.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000S5SR.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5TP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000S5UM.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5VK.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5WH.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5XF.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S5YD.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000S5ZB.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S609.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S617.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S625.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S633.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S641.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S65Z.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S66X.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S67V.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S68T.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S6AP.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S6BM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000S6CK.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000S6DH.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000S6EF.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S6FD.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000S6GB.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S6H8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S6J6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S6K4.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S6M0.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S6NY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S84Z.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S8BK.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000S8DF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S8ED.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S8FB.1	h3n2	h1n1pdm	752	1100928.0	1	1464.0
LOC_000S8L0.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S8MY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000S8NW.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000S8SN.1	h3n2	h1n1pdm	757	800906.0	1	1058.0
LOC_000S95W.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S96U.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S97S.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S98Q.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S9K1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000S9MX.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S9PT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000S9RP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S9SM.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000S9TK.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000S9UH.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S9VF.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000S9WD.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000S9Y9.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000S9Z7.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SA05.1	h2n2	h1n1pdm	757	1102192.0	1	1456.0
LOC_000SA13.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SA21.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SA3Z.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SA4X.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SA5V.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SA6T.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000SA7R.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SA8P.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAAK.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SABH.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SACF.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SADD.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAEB.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAF9.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SAG7.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAH4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SAJ2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SAK0.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SALY.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SAMW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SANU.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAPS.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAQQ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SARN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SASL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SATJ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SAUG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAVE.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SAWC.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SAXA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAY8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SAZ6.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SB04.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SB12.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SB20.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SB3Y.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SB4W.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SB5U.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SB6S.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SB7Q.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SB8N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SB9L.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000SBAJ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SBBG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SBCE.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SBDC.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000SDKX.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000SDLV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SDMT.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SPS7.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SPXX.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SPYV.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SQ0R.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQ2M.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SQ6D.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQ7B.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQ89.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SQ97.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SQA5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SQB3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SQC1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQDZ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SQEX.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQFV.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQGT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQHQ.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SQJN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQKL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQLJ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQMG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQNE.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQPC.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SQQA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SQR8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQS6.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQT4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQU2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SQV0.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SQWY.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQXW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SQYU.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SQZS.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SR0Q.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SR1N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SR2L.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SR3J.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SR4G.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000SR5E.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SR6C.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SR7A.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SR88.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SR96.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SRA4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SSKJ.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000SSLG.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SSME.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000SSNC.1	h3n2	h1n1pdm	757	1071155.0	1	1415.0
LOC_000SSR6.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000SSS4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SST2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SSU0.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000SSVY.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000SSWW.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000SSXU.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SSYS.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000SSZQ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ST0N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ST1L.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ST2J.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000ST3G.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000ST4E.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ST5C.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ST6A.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ST78.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ST86.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ST94.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000STA2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000STB0.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000STCY.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000STDW.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000STEU.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000STR5.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000STS3.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000STT1.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000SZWP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T19U.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T1AS.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T1RV.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T1ST.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000T3EG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T3FE.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T3H9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T3K5.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T3RT.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000T3TP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T3VK.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T3WH.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000T4H8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T4J6.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000T4K4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T4L2.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T4M0.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6J4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6K2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6L0.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6NW.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000T6PU.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T6QS.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6RQ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000T6SN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6TL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6UJ.1	h3n2	h1n1pdm	756	1115100.0	1	1475.0
LOC_000T6VG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6WE.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6XC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T6YA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000T6Z8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T706.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T714.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T722.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T730.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T74Y.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T75W.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T76U.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T77S.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T78Q.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T79N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7AL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7BJ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7CG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7DE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T7EC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7FA.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T7G8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7H5.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7J3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T7K1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7LZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7MX.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T7NV.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7PT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7QR.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7RP.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7SM.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7TK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000T7UH.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7VF.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000T7WD.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7XB.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7Y9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T7Z7.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T805.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T813.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T821.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T83Z.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T84X.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T85V.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T86T.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T87R.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T88P.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T89M.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T8AK.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000T8BH.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T8CF.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8DD.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8EB.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000T8F9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8G7.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8H4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8J2.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T8NU.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8RN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8SL.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8TJ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8UG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8VE.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8WC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8XA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8Y8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T8Z6.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T904.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T912.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T920.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T93Y.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T94W.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T95U.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T96S.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T97Q.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T98N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T99L.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9AJ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9BG.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000T9CE.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9DC.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9EA.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000T9F8.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9G6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T9H3.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9J1.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9KZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9LX.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9MV.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9NT.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9PR.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000T9QP.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9RM.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000T9SK.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000T9TH.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000T9UF.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000TBY5.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TBZ3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TC01.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TCCB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TCJY.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000TCPN.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TCSG.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TCTE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TCUC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TCY4.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000TCZ2.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TD00.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TD4S.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TD5Q.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TD8J.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TD9G.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TDAE.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TDBC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TDD8.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TDE6.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000TDJX.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TDQK.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TDRH.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000TDSF.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TDTD.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TDV9.1	h3n2	h1n1pdm	757	866765.0	1	1145.0
LOC_000TDW7.1	h3n2	h1n1pdm	757	755486.0	1	998.0
LOC_000TDX5.1	h3n2	h1n1pdm	757	687356.0	1	908.0
LOC_000TDZ1.1	h3n2	h1n1pdm	757	694169.0	1	917.0
LOC_000TE2V.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TE3T.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TE6M.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TE8H.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000TE9F.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TEAD.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TEBB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000TEHY.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000TEUA.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TEW6.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000TEX4.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000TEY2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
