seqName	alignmentAssignedSegment	diamondAssignedSegment	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
LOC_000YFNB.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YG3F.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YJWS.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YK58.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YKM9.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YKSZ.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YKWR.1	h3n2	h2n2	98.4	189	3	0	1	567	3	191	3.17e-131	381.0
LOC_000YL81.1	h3n2	h2n2	97.9	191	4	0	1	573	1	191	2.1100000000000002e-132	384.0
LOC_000YLAX.1	h3n2	h2n2	89.0	191	21	0	1	573	1	191	7.1400000000000006e-118	347.0
LOC_000YLBV.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YM56.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YMAW.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YRTR.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YRUP.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YSPY.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YT7W.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000YU8T.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YUDH.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YUL2.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YUUL.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YV40.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YVBL.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YVCJ.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YVRR.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YZ9L.1	h2n2	h1n1	98.4	191	3	0	25	597	1	191	7.13e-131	381.0
LOC_000Z1CA.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000Z1D8.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000Z1JX.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000Z1MR.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000Z29F.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.26e-132	385.0
LOC_000Z2RG.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.26e-132	385.0
LOC_000Z40X.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000Z43R.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000Z7D2.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000Z8FX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	3.7600000000000005e-133	386.0
LOC_000Z8RA.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000Z9GU.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000Z9KM.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000Z9MH.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000Z9V1.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000Z9XX.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000ZAFV.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.26e-132	385.0
LOC_000ZALJ.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.26e-132	385.0
LOC_000ZB7A.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZBEW.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZDNB.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZDQ7.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZES2.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZFGN.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZGJG.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZGYN.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZH1G.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000ZJM8.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.55e-133	387.0
LOC_000ZVCG.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000ZZCC.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000ZZLV.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_001002V.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_00103PH.1	h3n2	h2n2	89.7	185	19	0	25	579	1	185	1.7e-112	334.0
LOC_00103U7.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	1.3700000000000001e-132	385.0
LOC_00108DZ.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_00108QA.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_00109XV.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.6300000000000001e-133	387.0
LOC_00109YT.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.11e-133	388.0
LOC_0010A1M.1	h3n2	h2n2	99.0	191	2	0	11	583	1	191	1.02e-133	388.0
LOC_0010A2K.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.11e-133	388.0
LOC_0010A3H.1	h3n2	h2n2	99.0	191	2	0	7	579	1	191	2.09e-133	387.0
LOC_0010A4F.1	h3n2	h2n2	98.8	162	2	0	2	487	30	191	4.3e-111	329.0
LOC_0010A5D.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.11e-133	388.0
LOC_0010A87.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	8.580000000000001e-133	386.0
LOC_0010BP9.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.02e-132	385.0
LOC_0010BVX.1	h3n2	h2n2	98.3	172	3	0	25	540	1	172	5.1700000000000005e-118	348.0
LOC_0010CA1.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_0010KRX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0010KXK.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0010L0D.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0010PCL.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_0010PH9.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	7.18e-133	386.0
LOC_0010Q5Z.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_0010Q7V.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_0010QAP.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_0010QEF.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_0010TRP.1	h3n2	h2n2	97.9	191	4	0	1	573	1	191	5.960000000000001e-132	383.0
LOC_0010TVF.1	h3n2	h2n2	99.0	191	2	0	12	584	1	191	3.04e-133	387.0
LOC_0010VH3.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_0010VLX.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	2.9900000000000005e-132	384.0
LOC_0010VMV.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_0010W8M.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.26e-132	385.0
LOC_0010XKX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	3.1300000000000002e-133	387.0
LOC_0010YH0.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_00111RD.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_00111U7.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_001126H.1	h3n2	h2n2	97.9	191	4	0	1	573	1	191	5.960000000000001e-132	383.0
LOC_00113JR.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_00113LM.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_00113RB.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_001143M.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_00117ND.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_00117YT.1	h3n2	h2n2	99.0	191	2	0	9	581	1	191	5.9000000000000004e-133	386.0
LOC_00118ME.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_0011B5A.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.2600000000000001e-133	387.0
LOC_0011BBY.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BDU.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BES.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BFQ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BHK.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BR3.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BUX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BVV.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BWT.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BXR.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BYP.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011BZM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011C1H.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011C2F.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011C3D.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011C4B.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011C75.1	h3n2	h2n2	98.4	191	3	0	25	597	1	191	2.26e-132	385.0
LOC_0011CP6.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011CS0.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011CVU.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011D3C.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011D74.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011D90.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DCU.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.29e-133	387.0
LOC_0011DDS.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DHH.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DKD.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DLB.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DP5.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DQ3.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DTX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011DVT.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	3.55e-133	386.0
LOC_0011DWR.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.29e-133	387.0
LOC_0011DYM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_0011E0H.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	4.4200000000000004e-133	387.0
LOC_0011ELA.1	h3n2	h2n2	97.9	191	4	0	1	573	1	191	5.960000000000001e-132	383.0
LOC_0011EP4.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_0011ETW.1	h3n2	h2n2	91.6	191	16	0	1	573	1	191	1.84e-121	356.0
LOC_0011F1E.1	h3n2	h2n2	97.4	191	5	0	1	573	1	191	4.74e-131	381.0
LOC_0011X4S.1	h3n2	h2n2	98.4	191	3	0	10	582	1	191	8.34e-133	386.0
LOC_0011YHY.1	h3n2	h2n2	98.4	191	3	0	10	582	1	191	8.34e-133	386.0
LOC_0011Z0Y.1	h3n2	h2n2	98.4	191	3	0	10	582	1	191	8.34e-133	386.0
LOC_0011ZZZ.1	h3n2	h2n2	98.4	191	3	0	10	582	1	191	8.34e-133	386.0
LOC_001204M.1	h3n2	h2n2	98.4	191	3	0	10	582	1	191	8.34e-133	386.0
LOC_00120X0.1	h3n2	h2n2	86.0	186	26	0	10	567	1	186	1.9e-108	323.0
LOC_001211S.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_001242M.1	h3n2	h2n2	99.0	191	2	0	2	574	1	191	5.28e-133	386.0
